Taxa and Samples	PR10B	PR11B	PR12B	PR13B	PR14B	PR15B	PR16B	PR17B	PR18B	PR19B	PR20B	PR21B	PR22B	PR23B	PR24B	PR25B	PR26B	PR27B	PR28B	PR29B	PR30B	PR31B	PR32B	PR33B	PR34B	PR35B	PR36B	PR5B	PR6B	PR7B	PR8B	PR9B
8bf8b8e0514a7a79dbab09be0bed5f7b	2.38958117951798	0	0	1.00289407326918	0	1.11583338645319	1.07758084395569	2.41814766703951	2.49530426024073	0	0	0	0	0	0	3.97258193722121	5.84846820453962	3.40729966681939	2.73012377898778	0.900375025898725	0	2.94880179644316	2.99136739066309	4.37454454582764	4.45729519528912	1.18929306295964	2.62936825026193	0	0	0	0	2.41660165735138
cd3daf14024cdda996d865d4a8893242	0	6.68209926594364	5.99991646408761	4.77816071493763	5.02456987240415	4.14017522182513	2.44413077425294	1.81370347706544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6c8aea74b7ba1c27929d2fda4b3ae50	5.57411889172808	0	0	0	0	4.34047873573009	4.18686971242095	2.9745805189304	3.01687667932618	0	0	0	0	0	0	0	0	2.84923993519721	1.74328617247315	3.36673130246255	0	3.70065281146017	3.21219088653035	0	0	0	0	0	0	0	0	5.10340687530674
3cc27072a171d77d7d780c55f54e122c	2.97256676987689	2.02358084303014	0	4.12092660196825	4.83433761159581	4.29830831292517	4.0484906561036	1.81370347706544	2.62858105775217	0	0	0	0	0	0	3.92759949244063	0	2.37967757208891	2.5682108891761	2.7759397229392	2.44773348207426	3.727044632221	3.5726664076668	1.61641213934621	0	0	0.676776006490847	0	0	0	0	3.00168440771135
964646eb281d1f1a17c7cea486599c03	0	0	0	0	0	0	0	2.59236643746395	2.26900864575684	1.9163599948943	0	0	0	0	0	5.78072750709873	0	3.26432753414237	0	1.93217124491889	0	2.70506741013767	3.80374890959627	3.31515580143669	2.43674791689429	3.71851423909835	3.16685134906077	0	0	0	0	0
af39d4e98bf796e7ef687377efcf5ce7	0	0	0	0	0	0	0	0	0	0	0	0	2.32408493554456	0	0	0	0	2.84923993519721	3.82259009656057	6.06769299323041	5.44647183351035	0	1.32377027155221	0	0.940824351542945	0	0	0	0	0	0	0
f807bc51757294af43534c7f713d14d1	0	0	0	0	0	0	0	0	2.26900864575684	0	0	0	0	0	0	0	0	1.84903951913231	1.63838533581583	2.94781036869648	0	5.32647479698139	5.6066322841578	1.99435863209984	0	2.45455338205494	3.50780729281014	0	0	0	0	0
d77781b73f242a9e5687b72cc37466a4	0	0	0	0	0	0	0	0	0	0	6.47275509524511	0	0	0	0	0	0	0	0	0	0	1.13762944633367	0.808671002516724	0	0	0	0	0	0	0	0	0
fbbd1bdba5a4451f0f9c7d0398b0aed2	4.38512931565504	0	0	1.58881997639067	1.1617206441976	4.78418133885246	5.74815186494045	1.71666596577234	1.8986003563894	0	0	0	0	0	0	1.76961881148496	0	2.67928988326931	2.100021119667	3.06448360279912	0	3.11789929864268	3.61752854789943	2.2935655949476	0	2.33760572308001	2.43014214285345	0	0	0	0	4.11729111353427
cfbadc6b27c3f369d3616f225983eec2	4.8276798422294	0	0	0	0	3.87917830215333	4.23019584280447	2.9745805189304	3.15586053626733	2.11424498721102	3.04936607732098	4.99910673998599	3.44428525979019	0	0	0	0	0	0	0	0	0	0	1.90874410880946	0.795517474989895	0	1.1356181952737	0	0	0	0	5.15837542907148
14551dac37b2d9f85b984c3016b5e752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14066040693712	0	3.40729966681939	3.08975250202451	4.32654632061693	0	6.45769118765746	2.30622869671817	0	0	0	0	0	0	0	0	0
a19dd976e9a8ee2681625574d50c8846	4.65166490978058	0	0	1.41865418465474	2.96436632872867	3.75994596349645	0	4.46193376198856	3.8449593934681	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95686966739075	3.47261905086962	3.45047856643762	3.46334469655015	2.92299661477167	0	0	0	0	4.29950761241616
48096821b3c7308ecbd057000802d9d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.47875314097642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96f347e3f8c1e508884c2c9c2124aea6	0	3.48796529031567	4.24784711806653	6.97152047027611	5.16800240834511	2.42680311575584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64686df7f858f9fad6c51136d5054215	5.17891573310025	0	1.86667187630548	5.14857697322371	4.78663193133503	4.1871520401507	3.03882456559898	3.13339630567357	3.1110039759345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.28727777203621
5490056ecc4f5b21ff31b27667116da3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.47211176888094	2.57675766197662	4.79052198023086	5.41616146826061	0	0	0	0	0
a2645058d1ba88d653f0b3d5f6597ea6	4.96959631577185	0	0	0	0	3.85028124696562	6.21514690694376	4.657620137293	4.00061493332029	0	0	0	0	0	0	0	0	1.67906440932326	0	0	0	0	0	1.81772660613004	0	0	1.37638440771927	0	0	0	0	4.90875135132849
e6e3e8f56dd725eb78eadaba39619076	0	6.77253331398703	7.4870462971837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197f67433f9162fa1e86b0c283534593	0	0	0	0	0	0	0	0	0	0	0	3.41272304539518	0	0	0	0	0	3.32322723503899	5.26931388005142	4.78902218575271	5.43722914831161	0	2.73052661801168	0	0	0	0	0	0	0	0	0
b7ea9bdf43b70ad2256aa6f6152e14dc	0	6.5067411166811	6.31972112344323	4.54985552846674	0	0	0	0	0	2.58362753713845	0	2.41058862611319	2.07244353493546	0	0	0	0	1.9270631288726	2.78029382758233	1.66283340998201	4.02822151519179	0.970966728184504	0	0	0.633919273342129	1.18929306295964	0	0	0	0	0	0
2b7ed346e9ef5c3e34cdbe6ea47ebf96	0	0	4.6938152892047	2.11992723649685	3.27212573754569	0	0	0	0	0	0	2.18748402937166	2.07244353493546	0	0	0	0	2.76676598659562	5.03111202864235	5.00880241059143	5.1955313579169	0	0	0	0	0	0	0	0	0	0	0
820e6556e1d602162eb3726ed4ba3ecc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93300197719309	6.11710044406064	4.0560304021744	4.29027259890642	3.74096114580273	0	0	0	0	0
692a825e0eb03ee2a6bfad43a7bdb89b	0	0	0	0	0	0	0	1.09988753430071	0	0	0	0	0	0	0	0	0	2.13861901811771	1.12034165658368	0	0	1.76569770290915	3.05798256801226	5.7371891349627	3.1847084651627	4.71046986450168	4.08420818169626	0	0	0	0	0
9c3fab54dabca30b0ea95cf8c21da71b	1.56410846422721	3.27601501056543	2.23439842529407	6.99820335893368	4.50154848467655	3.93529189673974	2.28886927580981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8758692830542
128f51901702449b6a5ca13f8aa97dab	0	3.98355000760037	4.07736425031032	3.50777341676058	2.49560654479813	0	0	0	0	0	0	0	0	0	0	0	0	3.29407794480641	4.6942378818863	3.13733303608414	6.01726581025321	1.76569770290915	1.61677743186699	0	0	0	0	0	0	0	0	0
cb83c16275663e85d9852c2087094484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80869528560098	2.92111508193651	2.58078924053347	0	3.70065281146017	3.549701116768	3.38021755371802	3.24192376845035	4.45373873653486	4.73002618294314	0	0	0	0	0
d6c787e4b8255e15852464daeb982213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48661259692057	2.24997632834613	6.69004034940764	0	0	1.70256509793492	0	0	0	1.84550006301998	0	0	0	0	0
0ca57b653599720c813b51f8969fca5e	0	0	0	0	0	0	0	0	0	5.67085466829712	0	5.30736561485362	6.22376317267905	0	0	2.27959659718104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fd0b6d3e0dc43626ccdda7d08d5fdf35	0	0	0	5.24084559959959	4.70344013673931	6.23666680607322	5.57412437589752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8dc50246d37a99fa3f12f581ce2cbc58	0	0	0	0	0	0	0	0	0	2.82869829745214	0	3.97528978227774	4.43107023768784	0	0	3.27421674617039	0	3.29407794480641	4.57139160174373	3.7846745329168	4.47014774464545	0	3.61752854789943	0	0	1.83220929120471	0	0	0	0	0	0
9f8432a8d98d6c0e932df91aa3664d22	0	0	0	0	0	0	0	0	0	0	6.40702568552225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63e9175a1a739c31d86f76eb1a86513e	4.19269654302903	0	0	3.84668193781645	5.43880857041946	5.06133750606653	6.45316435640706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54608050429266
a429534531725a922027180251fbc4a8	0	0	1.86667187630548	0	0	0	0	0	0	4.81721437863265	0	2.01693558593032	2.53828405723201	0	0	0	0	3.92734791815615	5.15986896796299	3.06448360279912	4.45190655082162	2.65095865176212	2.99136739066309	1.2493910111832	2.10790517942472	1.3183523350819	2.62936825026193	0	0	0	0	0
f23af32b96e909711c173548cd6aa8c0	4.21820183978346	0	0	2.41973742463121	3.31759305704031	3.05224375746276	1.07758084395569	3.60941485135796	3.36133942585884	0	0	0	0	0	0	4.5037778532673	5.99996404722345	2.37967757208891	2.24997632834613	2.0873157550453	0.638720691964604	2.41161370542445	2.46194309494561	1.50413591691073	0.795517474989895	0	0.676776006490847	0	0	0	0	3.8762628347841
6797d658e4156f505715049a0c542ffa	3.556209823784	0	0	0	0	3.15033399900953	1.07758084395569	3.60941485135796	3.87209637414483	0	0	0	0	0	0	4.17858986256944	0	3.3798163127767	2.4492024357546	2.35504949741491	0	3.9450743063653	3.59527185026706	2.07517585269537	1.59606427622903	2.80224397654789	1.92345198698048	0	0	0	0	3.17163612993455
e35329d65a567a3d2a698ef75030c7bc	4.26789831261818	0	0	0	0	0	2.82938643001599	4.64448947735005	5.09962588017505	0	0	0	0	0	0	0	0	2.53724755513997	0	0	0	0	1.21119602529246	3.31515580143669	2.10790517942472	3.31656112619567	2.76258552324028	0	0	0	0	4.6457041209118
dc8c743f592a73982e8744a4e4c346c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.46990320374797	6.02339484393286	0	0	0	0	0
73a8efd26967c3f36e6626e8625553bc	0	0	0	0	0	0	5.91674982512257	1.61262789175149	0	0	0	0	0	0	0	0	0	3.46074387545043	2.4492024357546	3.39671606789958	0	3.98935532099983	3.37781289824494	3.74380513824295	2.22604579820945	2.71115173969158	2.48258667281794	0	0	0	0	4.37106560648818
89bb40820554afb018f7682f1b4d8004	7.41999727153408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74c8fd60a1065ff62779e4c401b8193d	1.97651788536773	0	1.37191670361977	2.74188206994665	1.51392597918306	1.11583338645319	0	0	0	0	0	0	0	0	0	6.5286541590173	0	0	1.40249206105779	0.722390254662461	0	0	0.644961778022539	0.939808538350201	4.03998906318703	0.512786400754268	0	0	0	0	0	0
51b14d447d721b9f88e198db9b68ef2c	3.90927272926669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26432753414237	2.87568499112565	3.56460852789475	1.92019405266001	4.67151516281862	3.98586867061838	3.28149049190395	1.59606427622903	2.50965421489467	1.92345198698048	0	0	0	0	4.791932278403
38bd7528b98c13f2ab3691f6bfa139f3	2.91133823804049	0	0	0	0	0	0	2.53659885433068	2.18493621397644	0	0	0	0	0	0	1.960350923347	0	3.63359528130328	1.84107378311432	2.2273844506802	0.876111717479774	2.53624395088238	3.26953697736051	4.4522478596318	4.29104511433323	3.49099079298793	3.28967669927091	0	0	0	0	2.5865667431203
481b3fbf6b77e367bb3a753053e9cf69	2.19778252030913	5.42293495526152	5.57244997256688	3.12059355705718	3.95769002520197	4.57048915338552	4.31312979931404	3.46750676018566	4.90314614903184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41624084828588
14e3ff77c1e0b8703d9fcbcdbfcb66f6	0	0	0	4.27850232748888	3.12643702315983	0	0	0	0	0	0	0	0	0	0	0	0	4.08882139120973	4.02341492225045	4.24647922261242	2.37214681602811	5.1908393891914	3.26953697736051	0	0	0	0	0	0	0	0	0
0eb6f44e90695c49a56dda6f88d5f0f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92725299464124	4.27158689849787	5.09362695965289	5.70706115051652	0	2.25035094174731	0	0	0	3.42982165078485	0	0	0	0	0
3088b1b5519d047578828773366fc010	0	0	0	0	0	0	0	0	3.01687667932618	0	0	0	0	0	0	0	0	4.43433603116255	0	0	0	3.58997516450547	3.87937719003627	3.88499880002785	4.49308496256246	3.54474268091197	3.19855184754402	0	0	0	0	0
52dfbd3136627f60f1655590bc479784	0	0	0	3.17506601370974	5.39705889498287	6.04595599868273	5.02897060412613	3.87976045136168	2.56348113313806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b94c9435a8f65a7eca742d46a6f77cc3	5.62267748649764	0	0	2.11992723649685	2.84523004400982	4.46006294898399	4.84610986254179	1.09988753430071	0.628262757686704	0	0	0	0	0	0	0	0	1.4863549037805	0	2.01182798675987	2.20794328728416	1.86410588353857	1.32377027155221	0.755917525695031	0	1.18929306295964	0	0	0	0	0	5.60674740865036
4a60aa7315b182e08654d96f7fd55138	0	0	0	0	0	0	0	2.69782344753173	1.67030120385039	0	0	0	0	0	0	0	0	0.848638603459064	0	0	0	0	0	2.35958622094589	3.49822503699674	5.62142968717392	5.19040802347617	0	0	0	0	0
1bc19a0c2ab163d8c14ce322e43d5c43	0	0	0	0	0	0	0	0	0	0	0	5.61453039513347	5.51148757468006	0	0	0	0	2.3230829438911	2.01876224105506	3.66657939169396	3.69759373776491	2.04281915900369	1.93300197719309	0	0	0	0	0	0	0	0	0
8053318a1bfc283e21ce12895e6a75e8	0	0	0	5.13490048068333	4.50154848467655	5.1822095745399	0	0	0	0	0	0	0	0	0	0	0	0	3.84633518138397	4.0901078318808	4.65691017096067	0	0	0	0	0	0	0	0	0	0	0
ac8ea8cd4d91cf48436fd87c0504ac9d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72057796909917	3.63265762477822	5.22849846655966	5.76214007349723	0	0	0	0	0
f2d7799075ade69f3582558e9aee41c5	0	0	0	0	0	0	0	0	0	7.03183313348821	5.47100631142407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b6478c8e43397fda8bd54521331704d	4.57477062701935	0	0	0	0	3.36983120454715	4.0484906561036	2.79609415979314	2.09565966623724	0	0	0	0	0	0	1.29029648583825	0	3.00126306871756	2.62422534130185	2.29262865918569	0	3.58997516450547	3.45399977848234	2.9794862170036	1.91030070163879	2.33760572308001	3.60563470385165	0	0	0	0	3.80914239291114
50daa4a234572c9fde3f5052421e01c3	5.02845035742423	0	2.06221973584146	0	2.32798423457752	4.9294047723731	4.14220204620807	3.49702705518162	3.24159465705498	0	0	0	3.44428525979019	0	0	3.88116925718046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94046160502536
f3763d7f47e93380d328b31d022ff3e7	4.5347298963659	0	0	0	0	4.90150606122071	4.90076290206881	4.657620137293	4.4238367843849	0	0	0	0	0	0	4.47280092428379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73860190322477
90f06843cc5e0cd42a9bbbeb423e071b	0	0	0	6.71078338675318	5.81676691820927	1.45985253623062	1.91694871055567	0	0	0	0	0	0	0	0	0	0	0	0	0.900375025898725	0	0	0	0	0	0	0	0	0	0	0	0
e199b5d2b338a432bc11e748803be3a8	0	0	0	0	0	0	0	0	0	0	6.33533381500231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b99588b26edef0391ee2b0eed0597611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32322723503899	5.27807030288601	3.36673130246255	5.92770453923365	1.13762944633367	0	0	2.70437374117703	0	0.484439581437678	0	0	0	0	0
c45148c0857504f8ba07bda8e8f13c3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.678613355687914	0.769256086320492	0	0	1.54612016483136	2.41188273159367	2.22437823726029	6.31353532928301	1.83220929120471	1.37638440771927	0	0	0	0	0
9f11f72ed23a008e5ad2e8c59752f814	0	0	0	0	0	0	0	0	0	3.38321521567151	0	0	0	0	0	0	0	5.02819922108551	0	4.2628520779986	0	4.41975895464349	4.33383352473129	0	0	0	3.53289303822307	0	0	0	0	0
56567961f8f57b04a942503a214807ae	0	0	0	0	0	1.29807293332838	1.41453675475232	0	0	0	0	0	0	7.35495506293781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2234926654629
8e101b758dbfb657a62008c8e05776b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43426923508684	5.26050398548647	4.19621535857695	5.61988235435516	3.30471852781334	0	0	0	0	0	0	0	0	0	0
e2b9022243b8437d4fc405e43eb0f7aa	3.74351482752555	4.86315749858539	4.72302714469824	3.7057780962614	0	4.47906430418018	3.72415210334165	0	2.69086981860455	2.58362753713845	0	1.33549243064856	1.8764300153392	0	0	0	6.72063019870296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11729111353427
7a9ed961ed80cfe0fdadb740dc0e722d	0	0	0	0	0.947053205284799	0	0	0	0	0	0	0	1.38017101757248	0	0	4.21648291522381	0	4.61019353148761	2.87568499112565	2.63210689434974	1.80993531094241	4.22980646792787	3.89768063821232	2.48320135888767	1.40888824895024	1.91617893474656	3.40286065086378	0	0	0	0	0
cd7036facb7b6538b7e399bded87a6e7	0	0	0	0	0	0	0	0	0	0	0	2.47789699062863	2.99028321747093	0	0	0	0	2.63347892085309	5.35457462915126	4.93919723839177	4.82224313543251	0	2.36002267886066	0	0	0	0	0	0	0	0	0
8d10628cc0c991927e52f3bc51f9c335	2.38958117951798	0	0	0	3.6728540190027	1.60530603618138	0	2.59236643746395	2.86306222454918	0	0	0	0	0	0	0	0	3.67940260702925	2.5682108891761	2.47233008387077	0	3.19555324786376	3.63944709779297	4.43703840105382	2.57675766197662	2.75741668792946	2.31916210258927	0	0	0	0	3.58672706929048
ac8d1063c1b3a677ee516ff919ad2da7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95363549598102	0	1.76655377874925	0	1.45053943614503	0	2.75721994915017	3.50264384705702	4.62325505969115	5.1677489848472	2.75741668792946	3.31881598038179	0	0	0	0	0
aa6f370778804110a50d2cb46d6511c3	4.61373000685116	0	0	0	0	3.00057873003529	2.28886927580981	3.71367670409494	3.67045579212173	0	0	0	0	0	0	0	0	2.80859222491294	0	3.36673130246255	0	3.23286704974496	3.47852682260031	2.07517585269537	1.76172119164937	0	2.31916210258927	0	0	0	0	4.8262854192122
9a87ecb2b955d0d5b66e4a87794c21e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27421674617039	0	0	1.40249206105779	0	0	3.11789929864268	3.63944709779297	5.34750037357025	4.84662713645413	0	2.80439115580917	0	0	0	0	0
5c1a37b9448769f6a4f00a0e0d928b6a	0	5.9497066969109	6.36675261874391	5.69683256030399	3.52563645155136	3.28599578507698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0b3680d8d88787b00c93829ffb93f180	0	0	0	0	0	0	0	0	0	3.83981198187478	2.63726685816348	5.64413459059803	5.70123261335763	0	0	0	0	0	0	2.58078924053347	2.99310352249776	0	0	0	0	0	0	0	0	0	0	0
79f8b1f802b1ae1bf642ace0b0612a92	3.38661479719315	0	0	1.58881997639067	2.41422846184602	4.57048915338552	4.90076290206881	1.71666596577234	0	0	0	0	2.72475347916788	0	0	0	0	3.17120810995681	2.38580214512519	4.74307845358645	1.92019405266001	3.11789929864268	1.86020401828398	0	0	0.512786400754268	0.484439581437678	0	0	0	0	3.77437362321939
afb70365baf9bfc9fc974a05c64afb1b	4.75982848176044	0	0	0	0	2.34630613872256	0	3.46750676018566	3.70104519293369	0	0	0	0	0	0	0.973688722884153	3.28864350317529	2.43413563365684	1.26830347553938	0	0	1.76569770290915	2.99136739066309	3.41168022423618	2.48494343444915	1.54627199317016	1.92345198698048	0	0	0	0	5.38270049388544
d42808b3eaed7751db113d3b3b4f19a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67945896560655	4.6942378818863	0	0	5.05159599024515	4.56899359745464	0	0	0	0	0	0	0	0	0
815d7de4f0a380a1602f635710b85abb	4.51428493441211	0	0	0	0	0	0	3.68830909184264	4.38668298858755	0	0	0	0	0	0	0	0	2.63347892085309	0	1.84785799219917	0	2.80755279546909	2.41188273159367	3.21170732553083	0	2.66335385311044	2.67515449456642	0	0	0	0	5.29955651981962
94a325b8e0f1aff47001dc94c2189d93	0	0	0	0	0	2.26105093351246	0	3.17051138835891	2.62858105775217	0	0	0	0	0	0	0	0	3.32322723503899	3.04940492316545	2.01182798675987	1.07990429851565	3.64637506971777	4.1321768108288	3.6676638390699	3.37575856793681	3.08220129937136	2.48258667281794	0	0	0	0	3.11718012418615
22f1c80bc798d7e24c587e216dd16b6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88877371564787	0	0	0	1.2870173914078	2.68909320805268	4.25821018957873	4.57329543713297	4.6257135196158	4.37521975869073	0	0	0	0	0
10abb385423c3b76a1b259d3653aea04	0	0	0	2.11992723649685	0	3.56030105134165	2.28886927580981	2.35506346710009	3.70104519293369	0	0	0	0	0	0	2.27959659718104	0	3.10561231169312	1.84107378311432	3.13733303608414	1.25844041911462	3.50101251113871	3.549701116768	3.41168022423618	3.8506516242104	2.07074114037644	2.62936825026193	0	0	0	0	0
6b40c201cd841246d5322f139cde4a3a	0	0	0	0	0	0	0	0	1.24138655102636	0	0	0	0	0	0	0	0	3.8291608396671	2.92111508193651	1.7583098289174	0	3.30471852781334	4.47460602308402	4.34225224817685	3.56700659465876	3.43515845557317	2.76258552324028	0	0	0	0	0
28ab5b143b2ee3462192f1f28d8068a4	2.19778252030913	0	0	0	0	0	0	0	3.70104519293369	0	0	1.33549243064856	4.04400862969928	0	0	3.08234144772561	0	3.07166098512745	2.5682108891761	4.21316530495588	2.44773348207426	3.64637506971777	4.0028773682585	0	0	1.91617893474656	2.19892805556238	0	0	0	0	2.41660165735138
dbe6df1d1288a5e7c0add8f6ebe37188	1.3954957087471	0	0	0	0	0	0	0.753628408550604	1.39895653407742	0	0	0	0	0	0	0	0	3.8291608396671	2.62422534130185	1.84785799219917	0	4.90903607326604	4.19272555297901	3.0208792055339	2.43674791689429	3.51811705824744	3.03258778038445	0	0	0	0	2.00144389840999
735e60718bbdc2383f32c06acc33bef0	0	0	0	0	0	0	0	0	3.541167944544	0	0	0	0	0	0	4.87939871692033	0	0	0	0	0	0	3.32469047853192	4.05403679561769	4.1783179571452	3.54474268091197	3.69724771748599	0	0	0	0	0
ca91fe9356dfb25dd7632ee339d267b8	6.17197564817517	0	0	0	0	0	0	5.14165328714589	3.76034440798434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4832045734802	0	0	0	0	4.19821716263672
c79a5752f73dc4f2c363ba135091fd41	3.74351482752555	0	0	0	0	0	0	3.83422639741767	3.47190251042506	0	0	0	0	0	0	0	0	3.43426923508684	2.17694615995124	2.98775906795518	1.69054748042984	3.19555324786376	3.09017111131709	2.75257954316543	1.68126911550034	2.39726422878009	3.62908910000644	0	0	0	0	4.14477394401295
d49fbf07ca85d640f3e239b374dc0977	2.8473955275907	0	0	0	0	0	0	6.16771015806539	5.17783079704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73860190322477
15dad2afefdf1c9d42ed5329f3c7afbb	0	0	0	0	0	0	0	0	0	4.9265576290646	0	5.05527692643474	3.54678521391945	0	0	0	0	0.848638603459064	3.20443679013598	3.02663131500754	5.69934993792161	0	0	0	0	0	0	0	0	0	0	0
ff2885cba73082422e3aa1c358329572	5.0849972872224	0	0	0	0	1.60530603618138	3.45870320549404	2.88809581249648	3.36133942585884	0	0	0	0	0	0	0	0	2.48661259692057	0	2.52757864223738	0	3.70065281146017	3.47852682260031	2.84766567132427	1.30532833877875	1.83220929120471	0	0	0	0	0	4.95605913457728
7d963264be491e62d6237b03628dbc7b	0	0	0	0	0	0	0	5.40566396879938	6.33400646275686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0534d7234c7a881946c6d083a16dd7c9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88499880002785	3.56700659465876	5.676644879561	4.62894950462106	0	0	0	0	0
3b6d5927934a3ed0dc3a7cd55be8285b	3.59566683213242	0	0	0	0	0	1.68750343807963	4.28708462281236	4.64448587827439	0	0	0	0	0	0	0	0	2.43413563365684	0	0	0	1.66008235837784	3.42904853152688	3.5594569794903	3.5215184864967	2.71115173969158	2.53319143424762	0	0	0	0	3.37097252038041
d51492f71fb85ca4752f61c2aea6f665	0	5.87630675160867	4.8072730910081	5.48677983997453	4.83433761159581	0	0	0	0	0	0	1.60002614254825	2.16129109887154	0	0	0	0	0	2.67814600265569	0	3.60157274212391	0	0	0	0	0	0	0	0	0	0	0
4008e019ac17d189a423caaa79ef310c	0	0	0	0	0	0	1.91694871055567	0	0	0	0	0	0	0	0	4.47280092428379	0	3.46074387545043	2.31948710067473	3.51078644628894	0	3.43850240670525	3.66103762137367	3.99294483658706	3.2135997332613	1.99552891374062	2.92299661477167	0	0	0	0	0
aadac281c629b8b82b58650ce51ec23b	0	0	0	0	0	0	0	0	0	0	0	2.26574896268882	1.76743800835803	0	0	3.08234144772561	0	3.07166098512745	4.70726350365261	3.6417543755448	4.76429054813541	3.85221370115827	3.45399977848234	0	0	0	1.84550006301998	0	0	0	0	0
7df24a0afbdcc6b9ff1f4179703f24ce	3.03130218901323	0	0	0	0	0	0	6.17685932350444	5.22068680647596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f7062842e108eaf04daf55404c6ebc1c	0	0	0	0	0	0	0	0	0	4.84533688308366	0	5.92905474000194	5.61735043062789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c4d849e6ad3f31ef91da9f8f852f7d4	3.8776098018765	0	0	4.30316944189051	4.12047160335188	5.36696757101833	5.67163978282891	2.79609415979314	2.49530426024073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94039887506292
b57b8e3ad873f2fd0ad2b0fccdcd49c4	0	6.00814373519666	5.18857902903125	5.93642508410152	4.81861034520118	0.907199280517444	1.41453675475232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7f327d41938553cdff68302e07f5824	0	0	0	0	0	3.24217746134993	5.02897060412613	6.45021349714986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39a8847494a4af82ccde1bfafd3c112b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48661259692057	5.67938260509358	2.86443293802756	5.8109017681437	0	0	0	0	0	0	0	0	0	0	0
